,Lat,Long,AddressAccuracy,Duplicated_Rows,Species_Fact,Trap_Fact,Date_Ord,Week,Year,Days_Since_Last_Check,Spray_Factor,MIFG,FG,HZ,FG+,VCFG,BCFG,DZ,SN,GR,TSRA,TS,SQ,VCTS,FU,RA,BR,Temp_Min_both,Temp_Max_both,Temp_Avg_both,Temp_Dew_Point_both,Temp_Wet_Bulb_both,StnPressure_both,Ht_Cool_both,Day Length,Temp_Min,Temp_Max,Temp_Avg,Temp_Dew_Point,StnPressure,Day_Length,Ht_Cool,PrecipTotal,Temp_Min1,Temp_Min2,Temp_Min4,Temp_Min7,Temp_Min10,Temp_Min14,Temp_Max1,Temp_Max2,Temp_Max4,Temp_Max7,Temp_Max10,Temp_Max14,Temp_Dew_Point1,Temp_Dew_Point2,Temp_Dew_Point4,Temp_Dew_Point7,Temp_Dew_Point10,Temp_Dew_Point14,Temp_Avg1,Temp_Avg2,Temp_Avg4,Temp_Avg7,Temp_Avg10,Temp_Avg14,PrecipTotal1,PrecipTotal2,PrecipTotal4,PrecipTotal7,PrecipTotal10,PrecipTotal14,Trap_Count,Trap_By_Year_Count
2591,41.98196400000001,-87.812827,8,1,3,19,732943,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,97,27
2592,41.98196400000001,-87.812827,8,0,1,19,732943,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,97,27
2593,41.725517,-87.61425799999998,8,0,3,42,732943,39,2007,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,20,20
2594,41.725517,-87.61425799999998,8,0,1,42,732943,39,2007,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,20,20
2595,41.717753,-87.531657,8,0,3,110,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,22,22
2596,41.717753,-87.531657,8,0,1,110,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,22,22
2597,41.778297,-87.752411,9,0,3,78,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,102,37
2598,41.778297,-87.752411,9,0,1,78,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,102,37
2599,41.878114,-87.629798,3,0,1,33,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,79,27
2600,41.729669,-87.582699,5,0,3,104,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,22,22
2601,41.729669,-87.582699,5,0,1,104,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,22,22
2602,41.891126,-87.61156,5,0,1,14,732943,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,28,28
2603,41.891126,-87.61156,5,0,4,14,732943,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,28,28
2604,41.702724,-87.536497,5,0,3,112,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,35,35
2605,41.702724,-87.536497,5,0,1,112,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,35,35
2606,41.702724,-87.536497,5,0,2,112,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,35,35
2607,41.750498,-87.605294,5,0,3,111,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,109,25
2608,41.750498,-87.605294,5,0,1,111,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,109,25
2609,41.673408,-87.599862,5,9,3,97,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,158,47
2610,41.673408,-87.599862,5,2,3,97,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,158,47
2611,41.673408,-87.599862,5,2,1,97,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,158,47
2612,41.72646500000001,-87.585413,5,0,3,98,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,138,57
2613,41.72646500000001,-87.585413,5,0,1,98,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,138,57
2614,41.723195,-87.64997,5,0,3,27,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,90,23
2615,41.723195,-87.64997,5,0,1,27,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,90,23
2616,41.868077,-87.666901,9,0,3,28,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,136,35
2617,41.825902,-87.667827,5,0,3,115,732943,39,2007,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,90.5,80.0,62.5,68.5,29.305,-14.0,725,69.5,90.5,80.0,62.5,29.305,725.0,-14.0,0.0,52.5,52.5,52.5,52.5,40.5,40.5,83.5,83.5,89.0,89.0,89.0,89.0,50.0,50.0,59.0,59.0,59.0,59.0,68.0,66.0,69.75,71.2142857143,66.55,65.1428571429,0.0,0.0,0.0,0.0,0.0,0.36,14,14
2618,41.680946,-87.535198,8,0,3,102,732944,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,122,37
2619,41.680946,-87.535198,8,0,1,102,732944,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,122,37
2620,41.686398,-87.531635,8,0,3,103,732944,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,37,37
2621,41.686398,-87.531635,8,0,1,103,732944,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,37,37
2622,41.659112,-87.53869300000002,8,0,3,116,732944,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,94,18
2623,41.659112,-87.53869300000002,8,0,1,116,732944,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,94,18
2624,41.740641,-87.546587,5,0,3,101,732944,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,127,32
2625,41.740641,-87.546587,5,0,1,101,732944,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,127,32
2626,41.740641,-87.546587,5,0,4,101,732944,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,127,32
2627,41.673408,-87.599862,5,3,1,97,732944,39,2007,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,158,47
2628,41.737052,-87.54306700000002,5,0,3,100,732944,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,21,21
2629,41.737052,-87.54306700000002,5,0,1,100,732944,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,21,21
2630,41.72646500000001,-87.585413,5,0,3,98,732944,39,2007,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,138,57
2631,41.72646500000001,-87.585413,5,0,1,98,732944,39,2007,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,138,57
2632,41.72646500000001,-87.585413,5,0,2,98,732944,39,2007,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,138,57
2633,41.678618,-87.559308,5,1,3,99,732944,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,100,34
2634,41.678618,-87.559308,5,1,1,99,732944,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,100,34
2635,41.678618,-87.559308,5,0,4,99,732944,39,2007,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65.0,84.0,74.5,65.5,69.0,29.259999999999998,-9.0,722,65.0,84.0,74.5,65.5,29.26,722.0,-9.0,0.27,69.5,52.5,52.5,52.5,40.5,40.5,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,62.5,62.5,80.0,74.0,72.375,73.0714285714,68.9,66.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,100,34
2636,41.773215,-87.60088,8,0,3,84,732953,40,2007,10,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,82.5,68.5,56.0,61.5,29.365000000000002,-2.0,637,53.5,82.5,68.5,56.0,29.365,697.0,-2.0,0.0,55.5,55.5,55.5,50.5,50.5,50.5,74.0,79.0,83.5,83.5,90.5,90.5,47.5,59.0,59.0,59.0,65.5,65.5,65.0,67.0,67.5,65.9285714286,67.75,68.3214285714,0.0,0.09,0.52,0.52,0.88,0.88,123,25
2637,41.773215,-87.60088,8,0,1,84,732953,40,2007,10,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,82.5,68.5,56.0,61.5,29.365000000000002,-2.0,637,53.5,82.5,68.5,56.0,29.365,697.0,-2.0,0.0,55.5,55.5,55.5,50.5,50.5,50.5,74.0,79.0,83.5,83.5,90.5,90.5,47.5,59.0,59.0,59.0,65.5,65.5,65.0,67.0,67.5,65.9285714286,67.75,68.3214285714,0.0,0.09,0.52,0.52,0.88,0.88,123,25
2638,41.89923,-87.716788,9,0,3,63,732953,40,2007,10,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,82.5,68.5,56.0,61.5,29.365000000000002,-2.0,637,53.5,82.5,68.5,56.0,29.365,697.0,-2.0,0.0,55.5,55.5,55.5,50.5,50.5,50.5,74.0,79.0,83.5,83.5,90.5,90.5,47.5,59.0,59.0,59.0,65.5,65.5,65.0,67.0,67.5,65.9285714286,67.75,68.3214285714,0.0,0.09,0.52,0.52,0.88,0.88,108,30
2639,41.89923,-87.716788,9,0,1,63,732953,40,2007,10,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,82.5,68.5,56.0,61.5,29.365000000000002,-2.0,637,53.5,82.5,68.5,56.0,29.365,697.0,-2.0,0.0,55.5,55.5,55.5,50.5,50.5,50.5,74.0,79.0,83.5,83.5,90.5,90.5,47.5,59.0,59.0,59.0,65.5,65.5,65.0,67.0,67.5,65.9285714286,67.75,68.3214285714,0.0,0.09,0.52,0.52,0.88,0.88,108,30
2640,41.869107,-87.69629300000003,9,0,3,57,732953,40,2007,10,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,82.5,68.5,56.0,61.5,29.365000000000002,-2.0,637,53.5,82.5,68.5,56.0,29.365,697.0,-2.0,0.0,55.5,55.5,55.5,50.5,50.5,50.5,74.0,79.0,83.5,83.5,90.5,90.5,47.5,59.0,59.0,59.0,65.5,65.5,65.0,67.0,67.5,65.9285714286,67.75,68.3214285714,0.0,0.09,0.52,0.52,0.88,0.88,25,25
